market_type,assets_id,assets_short_cn_name,assets_full_cn_name,party_short_cn_name,party_short_en_name,party_full_cn_name,party_full_en_name,party_url,description,location,founding_time,listing_time,section_tags,stakeholders
H股,00323.XHKG,马鞍山钢铁,马鞍山钢铁股份,马鞍山钢铁股份,MAANSHAN IRON,马鞍山钢铁股份有限公司,Maanshan Iron & Steel Company Limited,http://www.magang.com.hk,马鞍山钢铁股份有限公司是一家主要从事钢铁产品的生产和销售的中国公司。该公司主要从事炼铁、炼钢、轧钢等业务。该公司的主要产品为钢材，分为板材、长材和轮轴三大类。板材主要包括薄板和中厚板。长材包括型钢和线棒材。轮轴主要包括火车轮、车轴及环件。该公司的产品销往中国国内和海外市场。,中国安徽省马鞍山市九华西路8号,1993-09-01,1993-11-03,一般金属及矿石,,
H股,00326.XHKG,中国星,中国星集团,中国星集团,CHINA STAR ENT,中国星集团有限公司,China Star Entertainment Limited,www.chinastar.com.hk,"中国星集团有限公司是一家主要从事电影相关业务的投资控股公司。连同其附属公司,该公司通过两大分部运营。电影相关业务经营业务分部主要从事包括投资、制作、发行及授权电影及电视连续剧以及提供其他电影相关服务,包括艺人管理服务。物业开发及投资经营业务分部投资及开发位于澳门之物业。",香港干诺道中168-200号信德中心西翼34楼09室,1992-08-10,1992-11-12,媒体及娱乐,,
H股,00327.XHKG,百富环球,百富环球,百富环球,PAX GLOBAL,百富环球科技有限公司,PAX Global Technology Limited,www.paxglobal.com.hk,百富环球科技有限公司是一家主要提供电子支付终端解决方案的香港投资控股公司。其主要业务为台式及移动电子支付终端的开发及销售。该公司还从事消费者操作设备、非接触式读卡设备及电子支付终端软件的开发及销售。该公司主要在中国、美国及意大利开展业务。,香港港湾道30号新鸿基中心24楼2416室,2000-03-08,2010-12-20,软件服务,,
H股,00328.XHKG,爱高,爱高集团,爱高集团,ALCO HOLDINGS,爱高集团有限公司,Alco Holdings Limited,http://www.alco.com.hk,爱高集团有限公司是一家主要从事电子产品业务的香港投资控股公司。其主要业务包括消费电子产品的设计、制造及销售。其主要产品包括：家庭影院及播放器等光盘（CD）及数字化视频光盘（DVD）系列产品、有限电话产品及网页浏览器等网络应用产品。,香港新界沙田安耀街 2 号新都广场 11 楼,,1992-11-27,家庭电器及用品,,
H股,00329.XHKG,东建,东建国际,东建国际,OCI INTL,东建国际控股有限公司,OCI International Holdings Limited,http://www.oci-intl.com,东建国际控股有限公司是一家主要从事证券买卖及投资业务的投资控股公司。该公司连同其附属公司通过四个分部经营。证券买卖及投资分部从事固定收益产品、股本证券及基金的投资。资产管理分部向合资格企业、个人及金融机构专业投资者提供资产管理服务。投资及财务咨询服务分部从事给客户提供投资咨询服务。葡萄酒买卖分部从事通过线上及线下渠道进行葡萄酒买卖。,香港金钟道88号太古广场一期8楼811室,,2001-05-09,食物饮品,,
H股,00330.XHKG,思捷环球,思捷环球,思捷环球,ESPRIT HOLDINGS,思捷环球控股有限公司,Esprit Holdings Limited,www.espritholdings.com,思捷环球控股有限公司是一家主要从事服装业务的香港投资控股公司。其主要业务包括“Esprit”及“edc”品牌成衣及非服装产品的零售、批发、分销以及授权经营。其产品包括男装、女装、童装及鞋等。该公司业务遍布全球。,香港九龙九龙湾启祥道17号高银金融国际中心11楼1101室,1993-11-16,1993-12-09,纺织、服饰及个人护理,,
H股,00331.XHKG,丰盛服务,丰盛服务集团,丰盛服务集团,FSE SERVICES,丰盛服务集团有限公司,FSE Services Group Limited,http://www.fseservices.com.hk,丰盛服务集团有限公司（原名：丰盛机电控股有限公司）是一家从事工程业务的香港投资控股公司。该公司通过两大分部运营。机电工程分部提供工程服务以及买卖建筑材料。环境工程分部买卖环保产品以及提供相关工程及咨询服务。该公司主要在香港、澳门及中国开展业务。,香港九龙九龙湾宏开道8号其士商业中心8楼801-810室,2015-06-22,2015-12-10,建筑,,
H股,00332.XHKG,元亨燃气,元亨燃气,元亨燃气,YUANHENG GAS,元亨燃气控股有限公司,Yuan Heng Gas Holdings Limited,www.yuanhenggas.com,元亨燃气控股有限公司是一家从事天然气相关业务的香港投资控股公司。该公司通过三大分部运营。液化天然气生产及销售分部从事液化天然气的批发。石油及天然气交易分部从事石油及天然气产品买卖以及提供相关咨询服务。其他业务分部从事汽车加油站运营、管道天然气销售、液化天然气运输以及天然气管道基础设施兴建。,香港夏悫道16号远东金融中心41楼4102室,,1992-09-25,石油及天然气,,
H股,00333.XHKG,黛丽斯,黛丽斯国际,黛丽斯国际,TOP FORM INTL,黛丽斯国际有限公司,Top Form International Ltd.,www.topformbras.com,"黛丽斯国际有限公司是一家从事女装内衣业务的香港投资控股公司。该公司主要业务包括女装内衣的生产及销售,包括胸围、紧身裤、女背心及束身胸衣等。其主要子公司包括绣丽橡根带织品有限公司、建盈实业有限公司及黛丽斯胸围制造厂有限公司等。绣丽橡根带织品有限公司生产成衣用橡根。建盈实业有限公司从事薄片业务。黛丽斯胸围制造厂有限公司生产女装内衣。",香港九龙新蒲岗爵禄街33号7楼,1991-10-09,1991-12-16,纺织、服饰及个人护理,,
H股,00334.XHKG,华显光电,华显光电,华显光电,CH DISPLAY OPT,华显光电技术控股有限公司,China Display Optoelectronics Technology Holdings Limited,www.cdoth8.com,华显光电技术控股有限公司（原名：TCL显示科技控股有限公司）是一家主要从事平板显示产品业务的香港投资控股公司。该公司主要业务包括供电脑及手机使用的液晶显示器（LCD）模组及薄膜晶体管液晶显示屏（TFT-LCD）等平板显示产品的制造及销售。该公司在香港、中国及韩国开展业务。,香港新界白石角香港科学园第三期22E大楼8楼,,1997-06-18,资讯科技器材,,
H股,00335.XHKG,美建,美建集团,美建集团,UPBEST GROUP,美建集团有限公司,Upbest Group Ltd.,http://www.upbest.com,美建集团有限公司是一家主要从事金融业务的香港投资控股公司。该公司通过七大分部运营。经纪分部从事证券及期货经纪业务。财务分部从事证券孖展融资及贷款。企业融资分部从事企业融资咨询、配售及包销。资产管理分部为上市及非上市公司和高资产净值个人提供资产管理。物业投资分部从事物业租赁及相关业务。贵金属买卖分部从事贵金属买卖。投资控股分部从事股份投资。,香港德辅道中300号华杰商业中心2楼,2000-07-28,2000-10-18,黄金及贵金属,,
H股,00336.XHKG,华宝,华宝国际,华宝国际,HUABAO INTL,华宝国际控股有限公司,Huabao International Holdings Limited,www.huabao.com.hk,华宝国际控股有限公司是一家主要从事香精及烟草业务的香港投资控股公司。该公司通过五大分部运营。食用香精分部从事香精产品的研发、生产及销售。烟草薄片分部从事造纸法烟草薄片产品的研发、生产及销售。香草料分部从事香草料产品的研发、生产及销售。日用香精分部从事日用香精产品的研发、生产及销售。新材料分部从事适用于烟草行业的新材料产品的研发、生产及销售。,香港湾仔港湾道18号中环广场30楼3008室,,1992-01-22,食物饮品,,
H股,00337.XHKG,绿地香港,绿地香港,绿地香港,GREENLAND HK,绿地香港控股有限公司,Greenland Hong Kong Holdings Limited,www.greenlandhk.com,绿地香港控股有限公司是一家主要从事物业业务的香港投资控股公司。该公司通过五大分部运营。物业销售分部从事别墅、连排别墅及公寓等住宅物业的发展及销售。物业租赁分部从事商业及住宅物业出租以产生租金收入及长期物业升值收益。酒店及配套服务分部从事酒店及服务式公寓经营。教育分部向大学生提供教育及住宿服务。物业管理及其他相关服务分部提供物业管理服务、项目管理服务、绿化建设服务以及其他相关服务。该公司主要在中国开展业务。,香港皇后大道中99号中环中心57楼5711室,2006-04-13,2006-10-10,地产,,
H股,00338.XHKG,上海石油化工,上海石油化工股份,上海石油化工股份,SHANGHAI PECHEM,中国石化上海石油化工股份有限公司,Sinopec Shanghai Petrochemical Company Limitde,www.spc.com.cn,中国石化上海石油化工股份有限公司（上海石油化工）是一家石化公司。该公司及其子公司主要从事将原油加工成合成纤维、树脂及塑料、中间石化产品及石油产品。该公司通过五个业务部门运营。合成纤维部生产用于纺织和服装行业的聚酯和丙烯酸纤维。树脂和塑料部生产聚酯片、聚乙烯树脂和薄膜、聚丙烯树脂和聚乙烯醇（PVA）颗粒。中间石化产品部生产对二甲苯、苯和环氧乙烷。石油产品部配备了用于生产真空和常压瓦斯油的原油蒸馏设备，常压瓦斯油用作该公司下游加工业务的进料。石化产品贸易部从事石油化工产品的进出口业务。,香港英皇道510号港运大厦605室,1993-06-21,1993-07-26,原材料,,
H股,00339.XHKG,核心经济,核心经济投资,核心经济投资,CORE ECON INV,核心经济投资集团有限公司,Core Economy Investment Group Limited,http://www.earnest-inv.com,核心经济投资集团有限公司（原名：安利时投资控股有限公司）是一家主要于香港从事上市及非上市证券投资及交易的投资控股公司。该公司投资于亚太资源公司、中国（动力）控股有限公司、新时代能源公司、腾讯控股有限公司以及香港交易及结算所有限公司等。,香港湾仔港湾道25号海港中心19楼4及5室,,2000-07-26,其他金融,,
H股,00340.XHKG,潼关黄金,潼关黄金,潼关黄金,TONGGUAN GOLD,潼关黄金集团有限公司,Tongguan Gold Group Limited,www.tongguangold.com,潼关黄金集团有限公司（原名：中国矿业资源集团有限公司）是一家主要从事茶叶产品生产及销售的香港投资控股公司。其茶叶产品包括乌龙茶、绿茶、花茶、白茶及红茶等。该公司主要在中国及香港开展业务。,香港金钟夏慤道12号美国银行中心13楼1306室,,1997-03-26,黄金及贵金属,,
H股,00341.XHKG,大家乐,大家乐集团,大家乐集团,CAFE DE CORAL H,大家乐集团有限公司,Cafe de Coral Holdings Ltd.,http://www.cafedecoral.com,大家乐集团有限公司是一家主要从事餐饮业务的香港投资控股公司。该公司主要业务包括速食餐饮店、机构饮食店、快速休闲及休闲餐饮店的经营和食物生产及分销。该公司旗下餐厅包括大家乐、一粥面及意粉屋等。其主要在中国及香港开展业务。,香港新界沙田火炭禾穗街5号大家乐中心10楼,1968-10-27,1986-07-16,酒店、赌场及消闲设施,,
