tags_type,1st-level,2nd-level,3rd-level,4th-level
事件,公司事件,融资交易,配股增发,增发中止
事件,公司事件,融资交易,配股增发,增发发行
事件,公司事件,融资交易,配股增发,增发受理
事件,公司事件,融资交易,配股增发,增发审查
事件,公司事件,融资交易,配股增发,增发提示
事件,公司事件,融资交易,配股增发,增发终止
事件,公司事件,融资交易,配股增发,增发结果
事件,公司事件,融资交易,配股增发,增发调整
事件,公司事件,融资交易,配股增发,增发通过
事件,公司事件,融资交易,配股增发,增发配售
事件,公司事件,融资交易,配股增发,增发预案
事件,公司事件,融资交易,配股增发,筹划增发
事件,公司事件,融资交易,配股增发,推出定增
事件,公司事件,融资交易,配股增发,增发未通过
事件,公司事件,融资交易,配股增发,增发说明书
事件,公司事件,融资交易,配股增发,增发关联交易
事件,公司事件,融资交易,配股增发,增发审查中止
事件,公司事件,融资交易,配股增发,增发延期认购
事件,公司事件,融资交易,配股增发,增发影响措施
事件,公司事件,融资交易,配股增发,增发恢复审查
事件,公司事件,融资交易,配股增发,增发认购协议
事件,公司事件,融资交易,配股增发,增发认购对象
事件,公司事件,融资交易,配股增发,增发认购方法
事件,公司事件,融资交易,配股增发,完成配股
事件,公司事件,融资交易,配股增发,筹划配股
事件,公司事件,融资交易,配股增发,终止配股
事件,公司事件,融资交易,配股增发,认购配股
事件,公司事件,融资交易,配股增发,配股发行
事件,公司事件,融资交易,配股增发,配股提示
事件,公司事件,融资交易,配股增发,配股调整
事件,公司事件,融资交易,配股增发,配股路演
事件,公司事件,融资交易,配股增发,配股通过
事件,公司事件,融资交易,配股增发,配股预案
事件,公司事件,融资交易,配股增发,配股未通过
事件,公司事件,融资交易,配股增发,配股说明书
事件,公司事件,融资交易,发行可转债,可转债上市
事件,公司事件,融资交易,发行可转债,可转债不准
事件,公司事件,融资交易,发行可转债,可转债兑付
事件,公司事件,融资交易,发行可转债,可转债摘牌
事件,公司事件,融资交易,发行可转债,可转债获准
事件,公司事件,融资交易,发行可转债,可转债赎回
事件,公司事件,融资交易,发行可转债,可转债路演
事件,公司事件,融资交易,发行可转债,可转债转股
事件,公司事件,融资交易,发行可转债,可转债取消发行
事件,公司事件,融资交易,发行可转债,可转债暂缓发行
事件,公司事件,融资交易,发行可转债,可转债赎回调整
事件,公司事件,融资交易,发行可转债,可转债募集说明书
事件,公司事件,融资交易,发行可转债,可转债票面利率调整
事件,公司事件,融资交易,发行可转债,可转债转股价格调整
事件,公司事件,融资交易,发行可转债,转股价格调整
事件,公司事件,融资交易,发行可转债,可转债付息
事件,公司事件,融资交易,发行可转债,可转债赎回结果及兑付摘牌
事件,公司事件,融资交易,发行可转债,可转债转股引起的股份变动
事件,公司事件,融资交易,发行可转债,可转债回售提示
事件,公司事件,融资交易,发行可转债,可转债回售结果
事件,公司事件,融资交易,发行可转债,可转债停止交易
事件,公司事件,融资交易,发行可转债,可转债到期摘牌提示
事件,公司事件,融资交易,发行可转债,可转债到期兑付及摘牌
事件,公司事件,融资交易,发行可转债,可转债强制转股
事件,公司事件,融资交易,发行可转债,可转债持有人会议召开通知
事件,公司事件,融资交易,发行可转债,可转债持有人会议决议
事件,公司事件,融资交易,发行可转债,可转债评级结果
事件,公司事件,融资交易,发行可转债,可转债网下发行结果及网上中签率
事件,公司事件,融资交易,发行可转债,可转债中签结果
事件,公司事件,融资交易,公司债,公司债上市
事件,公司事件,融资交易,公司债,公司债兑付
事件,公司事件,融资交易,公司债,公司债回售
事件,公司事件,融资交易,公司债,公司债摘牌
事件,公司事件,融资交易,公司债,公司债获准
事件,公司事件,融资交易,公司债,公司债调整
事件,公司事件,融资交易,公司债,公司债赎回
事件,公司事件,融资交易,公司债,公司债发行预案
事件,公司事件,融资交易,公司债,公司债取消发行
事件,公司事件,融资交易,公司债,公司债受托管理
事件,公司事件,融资交易,公司债,公司债暂停上市
事件,公司事件,融资交易,公司债,公司债暂缓发行
事件,公司事件,融资交易,公司债,公司债赎回结果
事件,公司事件,融资交易,公司债,公司债赎回选择权
事件,公司事件,融资交易,公司债,公司债发行申请受理
事件,公司事件,融资交易,公司债,公司债付息
事件,公司事件,融资交易,公司债,公司债回售提示
事件,公司事件,融资交易,公司债,公司债回售结果
事件,公司事件,融资交易,公司债,公司债回售申报结果
事件,公司事件,融资交易,公司债,公司债提前偿还
事件,公司事件,融资交易,公司债,与公司债有关的其他事项
事件,公司事件,融资交易,公司债,公司债利率调整
事件,公司事件,融资交易,公司债,公司债券持有人会议召开通知
事件,公司事件,融资交易,公司债,公司债券持有人会议决议
事件,公司事件,融资交易,公司债,公司债券评级结果
事件,公司事件,融资交易,公司债,公司债券恢复上市
事件,公司事件,融资交易,公司债,公司债评级
事件,公司事件,融资交易,公司债,债券风险事项
事件,公司事件,融资交易,公司债,公司债票面利率
事件,公司事件,融资交易,融资融券,债券定价
事件,公司事件,融资交易,融资融券,短期融资券兑付
事件,公司事件,融资交易,融资融券,短期融资券发行
事件,公司事件,融资交易,融资融券,短期融资券申请
事件,公司事件,融资交易,融资融券,短期融资券获准
事件,公司事件,融资交易,融资融券,短期融资券取消发行
事件,公司事件,融资交易,融资融券,短期融资券暂缓发行
事件,公司事件,融资交易,融资融券,筹划融资
事件,公司事件,融资交易,融资融券,补充债发行
事件,公司事件,融资交易,融资融券,资产证券化
事件,公司事件,融资交易,融资融券,债募集说明书
事件,公司事件,融资交易,融资融券,巨额融资
事件,公司事件,融资交易,票据发行,票据兑付
事件,公司事件,融资交易,票据发行,票据获准
事件,公司事件,融资交易,票据发行,票据赎回
事件,公司事件,融资交易,票据发行,票据发行预案
事件,公司事件,融资交易,票据发行,票据取消发行
事件,公司事件,融资交易,票据发行,票据暂缓发行
事件,公司事件,融资交易,优先股发行,优先股发行获准
事件,公司事件,融资交易,优先股发行,优先股发行调整
事件,公司事件,融资交易,优先股发行,优先股挂牌转让
事件,公司事件,融资交易,优先股发行,优先股募集说明书
事件,公司事件,融资交易,优先股发行,非公开发行优先股挂牌
事件,公司事件,融资交易,优先股发行,优先股公开发行网下发行结果
事件,公司事件,融资交易,优先股发行,优先股公开发行中签结果
事件,公司事件,融资交易,优先股发行,优先股上市
事件,公司事件,融资交易,优先股发行,优先股股息分派
事件,公司事件,融资交易,优先股发行,优先股赎回
事件,公司事件,融资交易,优先股发行,优先股回售
事件,公司事件,融资交易,优先股发行,与优先股有关的其他事项
事件,公司事件,融资交易,其他发行上市,发行信托
事件,公司事件,融资交易,其他发行上市,存托凭证
事件,公司事件,融资交易,其他发行上市,同业存单发行
事件,公司事件,融资交易,其他发行上市,境内上市外资股
事件,公司事件,融资交易,其他发行上市,境外上市外资股获批
事件,公司事件,融资交易,其他发行上市,发行债券
事件,公司事件,融资交易,权证事项,权证上市
事件,公司事件,融资交易,权证事项,权证交易
事件,公司事件,融资交易,权证事项,权证调整
事件,公司事件,融资交易,权证事项,权证交易提示
事件,公司事件,融资交易,权证事项,权证发行获批
事件,公司事件,融资交易,权证事项,权证注销终止
事件,公司事件,融资交易,权证事项,权证发行推荐书
事件,公司事件,融资交易,基金市场,基金发行
事件,公司事件,融资交易,基金市场,基金表现
事件,公司事件,融资交易,基金市场,开放申购
事件,公司事件,融资交易,基金市场,限额申购
事件,公司事件,融资交易,基金市场,暂停申购
事件,公司事件,融资交易,基金市场,恢复申购
事件,公司事件,融资交易,基金市场,终止申购
事件,公司事件,融资交易,基金市场,开放赎回
事件,公司事件,融资交易,基金市场,限制赎回
事件,公司事件,融资交易,基金市场,暂停赎回
事件,公司事件,融资交易,基金市场,恢复赎回
事件,公司事件,融资交易,基金市场,终止赎回
事件,公司事件,融资交易,股权型再融资,再融资有关停牌
事件,公司事件,融资交易,股权型再融资,取消再融资
事件,公司事件,融资交易,股权型再融资,再融资预案补充
事件,公司事件,融资交易,股权型再融资,再融资预案修改
事件,公司事件,融资交易,股权型再融资,再融资相关进展
事件,公司事件,融资交易,股权型再融资,发审委审核结果
事件,公司事件,融资交易,股权型再融资,取得核准文件
事件,公司事件,融资交易,股权型再融资,非公开发行结果暨股份变动
事件,公司事件,融资交易,股权型再融资,H股及境外市场融资相关事项
事件,公司事件,融资交易,股权型再融资,与再融资有关的其他事项
事件,公司事件,融资交易,股本变动,换股
事件,公司事件,融资交易,股本变动,缩股
事件,公司事件,融资交易,股本变动,回购协议
事件,公司事件,融资交易,股本变动,回购股份
事件,公司事件,融资交易,股本变动,注销回购
事件,公司事件,融资交易,股本变动,股本结构
事件,公司事件,融资交易,股本变动,触发回购
事件,公司事件,融资交易,股本变动,其他股本变动
事件,公司事件,融资交易,股本变动,股本演变公告
事件,公司事件,融资交易,停复牌,临时停牌
事件,公司事件,融资交易,停复牌,停牌进展
事件,公司事件,融资交易,停复牌,延期复牌
事件,公司事件,融资交易,停复牌,继续停牌
事件,公司事件,融资交易,停复牌,复牌
事件,公司事件,融资交易,停复牌,停牌
事件,公司事件,融资交易,退市风险,证券戴帽
事件,公司事件,融资交易,退市风险,暂停上市/退市风险提示
事件,公司事件,融资交易,退市风险,退市风险警示
事件,公司事件,融资交易,退市风险,面临退市风险
事件,公司事件,融资交易,退市风险,撤销退市风险警示
事件,公司事件,融资交易,退市风险,申请撤销退市风险警示
事件,公司事件,融资交易,恢复上市,摘星摘帽
事件,公司事件,融资交易,恢复上市,董事会审议高送转
事件,公司事件,融资交易,恢复上市,申请恢复上市
事件,公司事件,融资交易,恢复上市,交易所受理恢复上市申请
事件,公司事件,融资交易,权益分派,高送转
事件,公司事件,融资交易,权益分派,股票分红
事件,公司事件,融资交易,权益分派,其他权益分配
事件,公司事件,融资交易,权益分派,不分红
事件,公司事件,融资交易,债券行权,
事件,公司事件,融资交易,股价异动,股价异动澄清或说明
事件,公司事件,融资交易,募集资金使用与管理,签署募集资金存管协议
事件,公司事件,融资交易,募集资金使用与管理,超募资金
事件,公司事件,融资交易,募集资金使用与管理,募集资金使用进展情况
事件,公司事件,融资交易,募集资金使用与管理,变更募集资金用途
事件,公司事件,融资交易,募集资金使用与管理,募集资金置换预先投入的自筹资金
事件,公司事件,融资交易,募集资金使用与管理,募集资金临时补充流动资金
事件,公司事件,融资交易,募集资金使用与管理,归还募集资金
事件,公司事件,融资交易,募集资金使用与管理,募集资金存放与使用情况报告
事件,公司事件,融资交易,募集资金使用与管理,前次募集资金使用情况报告
事件,公司事件,融资交易,募集资金使用与管理,其他与募集资金使用与管理有关的事项
事件,公司事件,融资交易,要约收购,私有化
事件,公司事件,融资交易,要约收购,收购报告书
事件,公司事件,融资交易,要约收购,终止私有化
事件,公司事件,融资交易,要约收购,同意要约收购
事件,公司事件,融资交易,要约收购,完成要约收购
事件,公司事件,融资交易,要约收购,提出要约收购
事件,公司事件,融资交易,要约收购,撤回要约收购
事件,公司事件,融资交易,要约收购,收到要约收购
事件,公司事件,融资交易,要约收购,筹划要约收购
事件,公司事件,融资交易,要约收购,终止要约收购
事件,公司事件,融资交易,要约收购,要约收购遭否
事件,公司事件,融资交易,要约收购,调整要约收购
事件,公司事件,融资交易,要约收购,豁免要约收购义务
事件,公司事件,融资交易,要约收购,要约收购期间提示
事件,公司事件,融资交易,要约收购,要约收购股份清算
事件,公司事件,融资交易,银行借贷,企业借款
事件,公司事件,融资交易,银行借贷,企业遭催款
事件,公司事件,融资交易,银行借贷,企业付息
事件,公司事件,融资交易,银行借贷,企业还款
事件,公司事件,融资交易,银行借贷,债务清理
事件,公司事件,融资交易,银行借贷,减免借款
事件,公司事件,融资交易,银行借贷,抵押借款
事件,公司事件,融资交易,银行借贷,收回借款
事件,公司事件,融资交易,银行借贷,债权转让
事件,公司事件,融资交易,银行借贷,债权人变更
事件,公司事件,融资交易,银行借贷,不良贷款增加
事件,公司事件,融资交易,银行借贷,停止提供贷款
事件,公司事件,融资交易,银行借贷,发出委托贷款
事件,公司事件,融资交易,银行借贷,委托贷款合同
事件,公司事件,融资交易,银行借贷,委托贷款展期
事件,公司事件,融资交易,银行借贷,委托贷款逾期
事件,公司事件,融资交易,银行借贷,委托贷款额度
事件,公司事件,融资交易,银行借贷,收回委托贷款
事件,公司事件,融资交易,银行借贷,暂停抵押借款
事件,公司事件,融资交易,银行借贷,银行贷款发放
事件,公司事件,融资交易,银行借贷,去杠杆
事件,公司事件,融资交易,银行借贷,子公司委托贷款
事件,公司事件,融资交易,非标融资,p2p
事件,公司事件,融资交易,非标融资,员工理财
事件,公司事件,融资交易,非标融资,员工跟头
事件,公司事件,融资交易,非标融资,民间借贷
事件,公司事件,融资交易,非标融资,非标融资被曝光
事件,公司事件,融资交易,非标融资,非标融资未按期兑付
事件,公司事件,融资交易,贷款事项,偿清款项
事件,公司事件,融资交易,贷款事项,抽贷
事件,公司事件,融资交易,贷款事项,断贷
事件,公司事件,融资交易,贷款事项,贷款被清查
事件,公司事件,融资交易,贷款事项,固定资金贷款
事件,公司事件,融资交易,贷款事项,流动资金贷款
事件,公司事件,违约变更,债务危机,丧失偿债能力
事件,公司事件,违约变更,债务危机,偿债能力下降
事件,公司事件,违约变更,债务危机,债务风险
事件,公司事件,违约变更,债务危机,隐瞒欠债
事件,公司事件,违约变更,债务危机,债务风险解除
事件,公司事件,违约变更,债务危机,债务逾期
事件,公司事件,外部信用,发布评级,买入评级
事件,公司事件,外部信用,发布评级,增持评级
事件,公司事件,外部信用,发布评级,维持评级
事件,公司事件,外部信用,发布评级,推荐评级
事件,公司事件,外部信用,发布评级,减持评级
事件,公司事件,外部信用,发布评级,卖出评级
事件,公司事件,外部信用,发布评级,中性评级
事件,公司事件,外部信用,发布评级,评级持稳
事件,公司事件,外部信用,发布评级,上调目标价
事件,公司事件,外部信用,发布评级,下调目标价
事件,公司事件,外部信用,发布评级,评级上调
事件,公司事件,外部信用,发布评级,评级下调
事件,公司事件,外部信用,发布评级,密集调研
事件,公司事件,外部信用,发布评级,机构调研交流
事件,公司事件,外部信用,发布评级,延迟评级
事件,公司事件,外部信用,发布评级,终止评级
事件,公司事件,外部信用,发布评级,列入评级观察
事件,公司事件,外部信用,信用增进,授信
事件,公司事件,违法违规,监管问询,回复监管层
事件,公司事件,违法违规,监管问询,收到关注函
事件,公司事件,违法违规,监管问询,收到警示函
事件,公司事件,违法违规,监管问询,财报问询
事件,公司事件,违法违规,监管问询,关联交易问询
事件,公司事件,违法违规,监管问询,重组审查
事件,公司事件,违法违规,监管问询,被约谈
事件,公司事件,违法违规,监管问询,交易异动回函
事件,公司事件,违法违规,监管问询,开展打假
事件,公司事件,违法违规,监管问询,质量抽查
事件,公司事件,违法违规,监管问询,食品安全
事件,公司事件,违法违规,监管问询,网络信息安全
事件,公司事件,违法违规,监管问询,税务处理决定书
事件,公司事件,违法违规,监管问询,定期报告事后审查
事件,公司事件,违法违规,涉嫌犯罪,利益输送
事件,公司事件,违法违规,涉嫌犯罪,商业侵权
事件,公司事件,违法违规,涉嫌犯罪,非法集资
事件,公司事件,违法违规,涉嫌犯罪,偷税漏税
事件,公司事件,违法违规,涉嫌犯罪,贿赂腐败
事件,公司事件,违法违规,涉嫌犯罪,涉黑
事件,公司事件,违法违规,诉讼仲裁,信用合规
事件,公司事件,违法违规,诉讼仲裁,行政处罚
事件,公司事件,违法违规,诉讼仲裁,调查展开
事件,公司事件,违法违规,诉讼仲裁,冻结查封
事件,公司事件,违法违规,诉讼仲裁,解除冻结
事件,公司事件,违法违规,诉讼仲裁,司法诉讼
事件,公司事件,违法违规,诉讼仲裁,司法仲裁
事件,公司事件,违法违规,批评谴责,批评警示
事件,公司事件,违法违规,批评谴责,公开谴责
事件,公司事件,违法违规,违规交易,融资过度
事件,公司事件,违法违规,违规交易,违规业务
事件,公司事件,违法违规,违规交易,违规举债
事件,公司事件,违法违规,违规交易,违规借贷
事件,公司事件,违法违规,违规交易,违规买卖股份
事件,公司事件,违法违规,司法纠纷,解除违约
事件,公司事件,违法违规,司法纠纷,或有重大违约责任或大额赔偿责任
事件,公司事件,违法违规,司法纠纷,违约
事件,公司事件,违法违规,司法纠纷,薪酬纠纷
事件,公司事件,违法违规,司法纠纷,拖欠社保
事件,公司事件,违法违规,司法纠纷,客户维权
事件,公司事件,违法违规,司法纠纷,销售客户存疑
事件,公司事件,违法违规,司法纠纷,质疑
事件,公司事件,违法违规,失信名单,失信被执行人
事件,公司事件,违法违规,失信名单,免除失信被执行人
事件,公司事件,股东大会出席,股东大会事项,股东大会召开通知
事件,公司事件,股东大会出席,股东大会事项,股东大会召开通知变更
事件,公司事件,股东大会出席,股东大会事项,股东大会取消召开
事件,公司事件,股东大会出席,股东大会事项,股东大会延期
事件,公司事件,股东大会出席,股东大会事项,股东、监事会自行召集股东大会
事件,公司事件,股东大会出席,股东大会事项,股东大会决议
事件,公司事件,股东大会出席,股东大会事项,股东大会议案
事件,公司事件,股东大会出席,股东大会事项,股东大会资料
事件,公司事件,股东大会出席,股东大会事项,股东大会否决议案
事件,公司事件,股东大会出席,股东大会事项,股东大会提案取消
事件,公司事件,股东大会出席,股东大会事项,股东大会提案变更
事件,公司事件,股东大会出席,股东大会事项,股东大会通过议案
事件,公司事件,股东大会出席,股东大会事项,增加临时提案
事件,公司事件,股东大会出席,股东大会事项,股东大会补充更正
事件,公司事件,监事会事项,监事会决议,
事件,公司事件,监事会事项,监事会履职,
事件,公司事件,监事会事项,监事会意见,
事件,公司事件,监事会事项,监事会说明,
事件,公司事件,监事会事项,职工代表大会,
事件,公司事件,监事会事项,职工代表大会决议,
事件,公司事件,监事会事项,推选职工董事或者监事,
事件,公司事件,独董事项,独董履职,
事件,公司事件,独董事项,独董意见,
事件,公司事件,独董事项,独董认可,
事件,公司事件,独董事项,独董说明,
事件,公司事件,独董事项,独董述职,
事件,公司事件,独董事项,独董投票征集,
事件,公司事件,独董事项,独董候选人声明,
事件,公司事件,董事会事项,债权人通知,
事件,公司事件,董事会事项,董事会决议,
事件,公司事件,董事会事项,董事会履职,
事件,公司事件,董事会事项,董事会意见,
事件,公司事件,董事会事项,董事会议案,
事件,公司事件,董事会事项,董事会说明,
事件,公司事件,董事会事项,社会责任报告,
事件,公司事件,董事会事项,总经理工作报告,
事件,公司事件,董事会事项,董事会决议取消,
事件,公司事件,董事会事项,董事会决议更正,
事件,公司事件,董事会事项,董事会召开通知,
事件,公司事件,董事会事项,董事会否决议案,
事件,公司事件,董事会事项,董事会工作报告,
事件,公司事件,董事会事项,董事会投票征集,
事件,公司事件,董事会事项,董事会通过议案,
事件,公司事件,董事会事项,董事会审议变更证券简称,
事件,公司事件,承诺事项,其他承诺,
事件,公司事件,承诺事项,变更承诺,
事件,公司事件,承诺事项,承诺进展,
事件,公司事件,承诺事项,豁免承诺,
事件,公司事件,承诺事项,追加承诺,
事件,公司事件,承诺事项,承诺期届满,
事件,公司事件,承诺事项,未履行承诺,
事件,公司事件,公司其他,捐赠,
事件,公司事件,公司其他,获得捐赠,
事件,公司事件,公司其他,拍卖,
事件,公司事件,公司其他,年会召开,
事件,公司事件,公司其他,网红经济,
事件,公司事件,公司其他,热门活动,
事件,公司事件,公司其他,对赌协议,
事件,宏观事件,货币政策,宏观调控,存款准备金率上调
事件,宏观事件,货币政策,宏观调控,存款准备金率下调
事件,宏观事件,货币政策,宏观调控,央行开展MLF操作
事件,宏观事件,货币政策,宏观调控,央行开展TMLF操作
事件,宏观事件,货币政策,宏观调控,央行开展SLF操作
事件,宏观事件,货币政策,宏观调控,央行开展逆回购
事件,宏观事件,货币政策,宏观调控,央行暂停逆回购
事件,宏观事件,货币政策,宏观调控,央行开展正回购
事件,宏观事件,货币政策,宏观调控,央行暂停正回购
事件,宏观事件,货币政策,宏观调控,量化宽松
事件,宏观事件,货币政策,宏观调控,通货膨胀
事件,宏观事件,货币政策,宏观调控,通货紧缩
事件,宏观事件,货币政策,宏观调控,shibor隔夜上升
事件,宏观事件,货币政策,宏观调控,shibor隔夜下降
事件,宏观事件,货币政策,宏观调控,shibor7天上升
事件,宏观事件,货币政策,宏观调控,shibor7天下降
事件,宏观事件,货币政策,民企融资支持政策,改善民企融资环境
事件,宏观事件,货币政策,基础利率,央行加息有变
事件,宏观事件,货币政策,基础利率,央行加息阻力
事件,宏观事件,货币政策,基础利率,中国央行预计加息
事件,宏观事件,货币政策,基础利率,中国央行加息预期增长
事件,宏观事件,货币政策,基础利率,央行不加息
事件,宏观事件,货币政策,基础利率,央行降息
事件,宏观事件,货币政策,基础利率,中标收益率
事件,宏观事件,货币政策,基础利率,资金利率上调
事件,宏观事件,货币政策,基础利率,资金利率下调
事件,宏观事件,货币政策,基础利率,资金利率维持
事件,宏观事件,货币政策,基础利率,债市收益率上升
事件,宏观事件,货币政策,基础利率,债市收益率下降
事件,宏观事件,货币政策,基础利率,同业拆借利率上升
事件,宏观事件,货币政策,基础利率,同业拆借利率下跌
事件,宏观事件,货币政策,基础利率,同业拆借利率持稳
事件,宏观事件,货币政策,基础利率,联邦基金利率上升
事件,宏观事件,货币政策,基础利率,联邦基金利率下跌
事件,宏观事件,货币政策,基础利率,隔夜拆借利率上升
事件,宏观事件,货币政策,基础利率,隔夜拆借利率下跌
事件,宏观事件,货币政策,基础利率,隔夜拆借利率持稳
事件,宏观事件,货币政策,调整货币政策,扩张性货币政策
事件,宏观事件,货币政策,调整货币政策,紧缩性货币政策
事件,宏观事件,货币政策,海外货币政策,美联储加息
事件,宏观事件,货币政策,海外货币政策,美联储降息
事件,宏观事件,货币政策,海外货币政策,欧洲央行加息
事件,宏观事件,货币政策,海外货币政策,欧洲央行降息
事件,宏观事件,财政政策,赤字率,财政赤字增加
事件,宏观事件,财政政策,赤字率,财政赤字削减
事件,宏观事件,财政政策,专项债,发行专项债
事件,宏观事件,财政政策,房产税,房产税征收
事件,宏观事件,财政政策,房产税,房产税下调
事件,宏观事件,财政政策,房产税,房产税上调
事件,宏观事件,财政政策,房产税,房产税税收收入增加
事件,宏观事件,财政政策,房产税,房产税税收收入减少
事件,宏观事件,财政政策,增值税,增值税上调
事件,宏观事件,财政政策,增值税,增值税下调
事件,宏观事件,财政政策,增值税,增值税征收
事件,宏观事件,财政政策,增值税,增值税调整
事件,宏观事件,财政政策,增值税,增值税税收优惠
事件,宏观事件,财政政策,增值税,增值税税收收入增加
事件,宏观事件,财政政策,增值税,增值税税收收入减少
事件,宏观事件,财政政策,土地增值税,土地增值税征收
事件,宏观事件,财政政策,土地增值税,土地增值税调整
事件,宏观事件,财政政策,土地增值税,土地增值税税收优惠
事件,宏观事件,财政政策,土地增值税,土地增值税税收收入增加
事件,宏观事件,财政政策,土地增值税,土地增值税税收收入减少
事件,宏观事件,财政政策,土地增值税,土地增值税缴纳
事件,宏观事件,财政政策,所得税,所得税上调
事件,宏观事件,财政政策,所得税,所得税下调
事件,宏观事件,财政政策,所得税,所得税调整
事件,宏观事件,财政政策,所得税,所得税税收优惠
事件,宏观事件,财政政策,所得税,所得税税收收入增加
事件,宏观事件,财政政策,所得税,所得税税收收入减少
事件,宏观事件,财政政策,所得税,所得税缴纳
事件,宏观事件,财政政策,个人所得税,个人所得税调整
事件,宏观事件,财政政策,个人所得税,个人所得税税收优惠
事件,宏观事件,财政政策,个人所得税,个人所得税缴纳
事件,宏观事件,财政政策,资源税,资源税上调
事件,宏观事件,财政政策,资源税,资源税下调
事件,宏观事件,财政政策,资源税,资源税征收
事件,宏观事件,财政政策,资源税,资源税调整
事件,宏观事件,财政政策,资源税,资源税税收优惠
事件,宏观事件,财政政策,营业税,营业税调整
事件,宏观事件,财政政策,营业税,营业税税收优惠
事件,宏观事件,财政政策,营业税,营业税缴纳
事件,宏观事件,财政政策,印花税,印花税征收
事件,宏观事件,财政政策,印花税,印花税税收收入增加
事件,宏观事件,财政政策,印花税,印花税税收收入减少
事件,宏观事件,财政政策,消费税,消费税调整
事件,宏观事件,财政政策,消费税,消费税税收优惠
事件,宏观事件,财政政策,税收其他事项,暂停税收优惠
事件,宏观事件,财政政策,税收其他事项,税收优惠
事件,宏观事件,财政政策,税收其他事项,税收调整
事件,宏观事件,财政政策,税收其他事项,加征税收
事件,宏观事件,财政政策,税收其他事项,避税
事件,宏观事件,财政政策,税收其他事项,逃税
事件,宏观事件,财政政策,税收其他事项,税务黑名单
事件,宏观事件,财政政策,税收其他事项,补交税款
事件,宏观事件,财政政策,关税,关税征收
事件,宏观事件,财政政策,关税,关税下调
事件,宏观事件,财政政策,关税,关税调整
事件,宏观事件,财政政策,关税,出口关税调整
事件,宏观事件,财政政策,关税,出口关税取消
事件,宏观事件,财政政策,关税,出口关税上调
事件,宏观事件,财政政策,关税,出口关税下调
事件,宏观事件,财政政策,关税,出口退税调整
事件,宏观事件,财政政策,关税,出口退税取消
事件,宏观事件,财政政策,关税,出口退税上调
事件,宏观事件,财政政策,关税,出口退税下调
事件,宏观事件,财政政策,关税,进口关税调整
事件,宏观事件,财政政策,关税,进口关税取消
事件,宏观事件,财政政策,关税,进口关税上调
事件,宏观事件,财政政策,关税,进口关税下调
事件,宏观事件,财政政策,财政收支,财政收入增加
事件,宏观事件,财政政策,财政收支,财政收入减少
事件,宏观事件,财政政策,财政收支,财政支出增加
事件,宏观事件,财政政策,财政收支,财政支出减少
事件,宏观事件,财政政策,财政收支,土地出让收入增加
事件,宏观事件,财政政策,财政收支,土地出让收入减少
事件,宏观事件,财政政策,财政收支,政府性基金增加
事件,宏观事件,财政政策,财政收支,政府性基金减少
事件,宏观事件,财政政策,财政收支,扩张性财政政策
事件,宏观事件,财政政策,财政收支,紧缩性财政政策
事件,宏观事件,产业政策,环保政策,环保政策
事件,宏观事件,产业政策,地区发展,成立经济新区
事件,宏观事件,产业政策,地区发展,成立自贸区
事件,宏观事件,会议活动,政治会议召开,中央经济工作会议
事件,宏观事件,会议活动,政治会议召开,中国共产党全国代表大会
事件,宏观事件,会议活动,政治会议召开,两会
事件,宏观事件,会议活动,政治会议召开,中央委员会全体会议
事件,宏观事件,会议活动,政治会议召开,中共中央政治局会议
事件,宏观事件,会议活动,政治会议召开,G20峰会
事件,宏观事件,会议活动,政治会议召开,“一带一路”国际合作高峰论坛
事件,宏观事件,会议活动,政治会议召开,博鳌亚洲论坛
事件,宏观事件,会议活动,政治会议召开,中国国际进口博览会
事件,宏观事件,会议活动,行业会议召开,出席会议
事件,宏观事件,会议活动,行业会议召开,举办论坛
事件,宏观事件,其他政策,政策进展,监管合规
事件,宏观事件,其他政策,政策进展,政策出台
事件,宏观事件,其他政策,政策进展,政策取消
事件,宏观事件,其他政策,政策进展,政策完善
事件,宏观事件,其他政策,政策进展,政策推进
事件,宏观事件,其他政策,政策进展,政策改革
事件,宏观事件,其他政策,政策进展,政策限制
事件,宏观事件,其他政策,重要决策,一带一路建设
事件,宏观事件,其他政策,重要决策,雄安新区建设
事件,宏观事件,其他政策,重要决策,产业结构调整
事件,宏观事件,其他政策,重要决策,出口管制政策
事件,宏观事件,其他政策,重要决策,优惠政策
事件,宏观事件,其他政策,重要决策,供给侧
事件,宏观事件,其他政策,重要决策,楼市限购
事件,宏观事件,其他政策,重要决策,修改宪法
事件,宏观事件,其他政策,重要决策,开展整治
事件,宏观事件,宏观经济指标,固定资产投资,加大基建投资
事件,宏观事件,宏观经济指标,固定资产投资,固定资产投资增速放缓
事件,宏观事件,宏观经济指标,固定资产投资,固定资产投资增加
事件,宏观事件,宏观经济指标,固定资产投资,固定资产投资下降
事件,宏观事件,宏观经济指标,固定资产投资,固定资产投资建设规模
事件,宏观事件,宏观经济指标,GDP,GDP下降
事件,宏观事件,宏观经济指标,GDP,GDP增长
事件,宏观事件,宏观经济指标,GDP,GDP数据
事件,宏观事件,宏观经济指标,GDP,GDP预测
事件,宏观事件,宏观经济指标,GDP,GDP目标
事件,宏观事件,宏观经济指标,GDP,GDP增速加快
事件,宏观事件,宏观经济指标,GDP,GDP增速放缓
事件,宏观事件,宏观经济指标,GDP,GDP目标修改
